date,bank,fx_position,days_exceeded
1999-10-31,BHD,0.0,0
1999-11-30,BHD,0.0,0
1999-12-31,BHD,0.0,0
2000-01-31,BHD,0.0,0
2000-02-29,BHD,0.0,0
2000-03-31,BHD,0.3271,0
2000-04-30,BHD,0.0,0
2000-05-31,BHD,0.0,0
2000-06-30,BHD,0.1432,0
2000-07-31,BHD,0.192,0
2000-08-31,BHD,0.1669,0
2000-09-30,BHD,0.7113,18
2000-10-31,BHD,0.4109,27
2000-11-30,BHD,0.1363,6
2000-12-31,BHD,0.0231,3
2001-01-31,BHD,0.2959,1
2001-02-28,BHD,0.3412,5
2001-03-31,BHD,0.0642,0
2001-04-30,BHD,0.1701,4
2001-05-31,BHD,0.609,4
2001-06-30,BHD,0.1057,5
2001-07-31,BHD,0.2461,0
2001-08-31,BHD,0.2113,7
2001-09-30,BHD,0.3961,0
2001-10-31,BHD,0.4482,20
2001-11-30,BHD,0.0,27
2001-12-31,BHD,0.3157,31
2002-01-31,BHD,0.1586,31
2002-02-28,BHD,0.0,0
2002-03-31,BHD,0.0,0
2002-04-30,BHD,0.0,0
2002-05-31,BHD,0.0,0
2002-06-30,BHD,0.0,0
2002-07-31,BHD,0.0,0
2002-08-31,BHD,0.0,0
2002-09-30,BHD,0.0,0
2002-10-31,BHD,0.0,0
2002-11-30,BHD,0.0,0
2002-12-31,BHD,0.0,0
2003-01-31,BHD,0.0,0
2003-02-28,BHD,0.0,0
2003-03-31,BHD,0.0,0
2003-04-30,BHD,0.0,0
2003-05-31,BHD,0.0,0
2003-06-30,BHD,0.0,0
2003-07-31,BHD,0.0,0
2003-08-31,BHD,0.0,0
2003-09-30,BHD,0.0,0
2003-10-31,BHD,0.0,0
2003-11-30,BHD,0.0,0
2003-12-31,BHD,0.0,0
2004-01-31,BHD,0.0,0
2004-02-29,BHD,0.0,0
2004-03-31,BHD,0.0,0
2004-04-30,BHD,0.0,0
2004-05-31,BHD,0.0,0
2004-06-30,BHD,0.0,0
2004-07-31,BHD,0.0,0
2004-08-31,BHD,0.0,0
2004-09-30,BHD,0.0,0
2004-10-31,BHD,0.0,0
2004-11-30,BHD,0.0,0
2004-12-31,BHD,0.0,0
2005-01-31,BHD,0.0,0
2005-02-28,BHD,0.0,0
2005-03-31,BHD,0.0,0
2005-04-30,BHD,0.0,0
2005-05-31,BHD,0.0,0
2005-06-30,BHD,0.0,0
2005-07-31,BHD,0.0,0
2005-08-31,BHD,0.0,0
2005-09-30,BHD,0.0,0
2005-10-31,BHD,0.0,0
2005-11-30,BHD,0.0,0
2005-12-31,BHD,0.0,0
2006-01-31,BHD,0.0,0
2006-02-28,BHD,0.0,0
2006-03-31,BHD,0.0,0
2006-04-30,BHD,0.0,0
2006-05-31,BHD,0.0,0
2006-06-30,BHD,0.0,0
2006-07-31,BHD,0.0,0
2006-08-31,BHD,0.0,0
2006-09-30,BHD,0.0,0
2006-10-31,BHD,0.0,0
2006-11-30,BHD,0.0,0
2006-12-31,BHD,0.0,0
2007-01-31,BHD,0.0,0
2007-02-28,BHD,0.0,0
2007-03-31,BHD,0.0,0
1999-10-31,BICH,0.0761,0
1999-11-30,BICH,0.078,0
1999-12-31,BICH,0.0778,0
2000-01-31,BICH,0.0787,0
2000-02-29,BICH,0.0825,0
2000-03-31,BICH,0.0847,0
2000-04-30,BICH,0.0839,0
2000-05-31,BICH,0.0844,0
2000-06-30,BICH,0.0871,0
2000-07-31,BICH,0.0886,0
2000-08-31,BICH,0.0924,0
2000-09-30,BICH,0.1207,0
2000-10-31,BICH,0.1001,0
2000-11-30,BICH,0.1017,0
2000-12-31,BICH,0.0956,0
2001-01-31,BICH,0.1002,0
2001-02-28,BICH,0.1001,0
2001-03-31,BICH,0.1013,0
2001-04-30,BICH,0.0987,0
2001-05-31,BICH,0.0995,0
2001-06-30,BICH,0.1027,0
2001-07-31,BICH,0.1012,0
2001-08-31,BICH,0.1018,0
2001-09-30,BICH,0.1075,0
2001-10-31,BICH,0.1084,0
2001-11-30,BICH,0.0,0
2001-12-31,BICH,0.0,0
2002-01-31,BICH,0.0,0
2002-02-28,BICH,0.0,0
2002-03-31,BICH,0.0,0
2002-04-30,BICH,0.0,0
2002-05-31,BICH,0.0,0
2002-06-30,BICH,0.0,0
2002-07-31,BICH,0.0,0
2002-08-31,BICH,0.0,0
2002-09-30,BICH,0.0,0
2002-10-31,BICH,0.0,0
2002-11-30,BICH,0.0,0
2002-12-31,BICH,0.0,0
2003-01-31,BICH,0.0,0
2003-02-28,BICH,0.0,0
2003-03-31,BICH,0.0,0
2003-04-30,BICH,0.0,0
2003-05-31,BICH,0.0,0
2003-06-30,BICH,0.0,0
2003-07-31,BICH,0.0,0
2003-08-31,BICH,0.0,0
2003-09-30,BICH,0.0,0
2003-10-31,BICH,0.0,0
2003-11-30,BICH,0.0,0
2003-12-31,BICH,0.0,0
2004-01-31,BICH,0.0,0
2004-02-29,BICH,0.0,0
2004-03-31,BICH,0.0,0
2004-04-30,BICH,0.0,0
2004-05-31,BICH,0.0,0
2004-06-30,BICH,0.0,0
2004-07-31,BICH,0.0,0
2004-08-31,BICH,0.0,0
2004-09-30,BICH,0.0,0
2004-10-31,BICH,0.0,0
2004-11-30,BICH,0.0,0
2004-12-31,BICH,0.0,0
2005-01-31,BICH,0.0,0
2005-02-28,BICH,0.0,0
2005-03-31,BICH,0.0,0
2005-04-30,BICH,0.0,0
2005-05-31,BICH,0.0,0
2005-06-30,BICH,0.0,0
2005-07-31,BICH,0.0,0
2005-08-31,BICH,0.0,0
2005-09-30,BICH,0.0,0
2005-10-31,BICH,0.0,0
2005-11-30,BICH,0.0,0
2005-12-31,BICH,0.0,0
2006-01-31,BICH,0.0,0
2006-02-28,BICH,0.0,0
2006-03-31,BICH,0.0,0
2006-04-30,BICH,0.0,0
2006-05-31,BICH,0.0,0
2006-06-30,BICH,0.0,0
2006-07-31,BICH,0.0,0
2006-08-31,BICH,0.0,0
2006-09-30,BICH,0.0,0
2006-10-31,BICH,0.0,0
2006-11-30,BICH,0.0,0
2006-12-31,BICH,0.0,0
2007-01-31,BICH,0.0,0
2007-02-28,BICH,0.0,0
2007-03-31,BICH,0.0,0
2007-04-30,BICH,0.0,0
2007-05-31,BICH,0.0,0
2007-06-30,BICH,0.0,0
2007-07-31,BICH,0.0,0
2007-08-31,BICH,0.0,0
2007-09-30,BICH,0.0,0
2007-10-31,BICH,0.0,0
2007-11-30,BICH,0.0,0
2007-12-31,BICH,0.0,0
2008-01-31,BICH,0.0,0
2008-02-29,BICH,0.0,0
2008-03-31,BICH,0.0,0
2008-04-30,BICH,0.0,0
2008-05-31,BICH,0.0,0
2008-06-30,BICH,0.0,0
2008-07-31,BICH,0.0,0
2008-08-31,BICH,0.0,0
2008-09-30,BICH,0.0,0
2008-10-31,BICH,0.0,0
2008-11-30,BICH,0.0,0
2008-12-31,BICH,0.0,0
2009-01-31,BICH,0.0,0
2009-02-28,BICH,0.0,0
2009-03-31,BICH,0.0,0
2009-04-30,BICH,0.0,0
2009-05-31,BICH,0.0,0
2009-06-30,BICH,0.0,0
2009-07-31,BICH,0.0,0
2009-08-31,BICH,0.0,0
2009-09-30,BICH,0.0,0
2009-10-31,BICH,0.0,0
2009-11-30,BICH,0.0,0
2009-12-31,BICH,0.0,0
2010-01-31,BICH,0.0,0
2010-02-28,BICH,0.0,0
2010-03-31,BICH,0.0,0
2010-04-30,BICH,0.0,0
2010-05-31,BICH,0.0,0
2010-06-30,BICH,0.0,0
2010-07-31,BICH,0.0,0
2010-08-31,BICH,0.0,0
2010-09-30,BICH,0.0,0
1999-10-31,BNC,0.4822,5
1999-11-30,BNC,0.624,6
1999-12-31,BNC,0.3953,14
2000-01-31,BNC,0.0909,1
2000-02-29,BNC,0.3577,0
2000-03-31,BNC,0.3373,0
2000-04-30,BNC,0.2,0
2000-05-31,BNC,0.276,0
2000-06-30,BNC,0.1095,0
2000-07-31,BNC,0.0935,0
2000-08-31,BNC,0.0777,0
2000-09-30,BNC,0.3738,0
2000-10-31,BNC,0.3846,16
2000-11-30,BNC,0.012,2
2000-12-31,BNC,0.2333,0
2001-01-31,BNC,0.0262,0
2001-02-28,BNC,0.2072,0
2001-03-31,BNC,0.1227,0
2001-04-30,BNC,0.1135,0
2001-05-31,BNC,0.0465,0
2001-06-30,BNC,0.1485,0
2001-07-31,BNC,0.1203,0
2001-08-31,BNC,0.1271,0
2001-09-30,BNC,0.046,0
2001-10-31,BNC,0.0474,0
2001-11-30,BNC,0.0386,0
2001-12-31,BNC,0.0672,0
2002-01-31,BNC,0.0224,0
2002-02-28,BNC,-0.0569,0
2002-03-31,BNC,0.0415,0
2002-04-30,BNC,0.0132,0
2002-05-31,BNC,-0.0124,0
2002-06-30,BNC,-0.0812,3
2002-07-31,BNC,0.0009,9
2002-08-31,BNC,-0.0197,2
2002-09-30,BNC,0.1561,3
2002-10-31,BNC,0.0141,4
2002-11-30,BNC,0.0047,0
2002-12-31,BNC,0.0577,1
2003-01-31,BNC,0.1158,12
2003-02-28,BNC,0.0691,5
2003-03-31,BNC,0.0179,1
2003-04-30,BNC,-0.0185,0
2003-05-31,BNC,0.0041,0
2003-06-30,BNC,0.001,0
2003-07-31,BNC,0.0233,0
2003-08-31,BNC,0.0157,0
2003-09-30,BNC,0.013,0
2003-10-31,BNC,0.0098,0
2003-11-30,BNC,0.0527,1
2003-12-31,BNC,0.0387,0
2004-01-31,BNC,0.0086,0
2004-02-29,BNC,0.0015,0
2004-03-31,BNC,0.0175,1
2004-04-30,BNC,0.0311,0
2004-05-31,BNC,0.0145,0
2004-06-30,BNC,0.0023,0
2004-07-31,BNC,0.0,0
2004-08-31,BNC,0.0,0
2004-09-30,BNC,0.0,0
2004-10-31,BNC,0.006,0
2004-11-30,BNC,0.0128,0
2004-12-31,BNC,0.0276,0
2005-01-31,BNC,0.066,0
2005-02-28,BNC,0.0212,0
2005-03-31,BNC,0.0146,0
2005-04-30,BNC,0.033,0
2005-05-31,BNC,0.0017,0
2005-06-30,BNC,0.0127,0
2005-07-31,BNC,0.0123,0
2005-08-31,BNC,0.0021,0
2005-09-30,BNC,0.02,0
2005-10-31,BNC,0.0271,0
2005-11-30,BNC,0.0267,0
2005-12-31,BNC,0.013,0
2006-01-31,BNC,0.0639,0
2006-02-28,BNC,0.0004,0
2006-03-31,BNC,0.0047,0
2006-04-30,BNC,0.014,0
2006-05-31,BNC,0.0131,0
2006-06-30,BNC,0.0244,0
2006-07-31,BNC,0.0302,0
2006-08-31,BNC,0.0124,0
2006-09-30,BNC,0.0191,0
2006-10-31,BNC,0.0382,0
2006-11-30,BNC,0.0163,0
2006-12-31,BNC,0.041,0
2007-01-31,BNC,0.0208,0
2007-02-28,BNC,0.0043,0
2007-03-31,BNC,0.0119,0
2007-04-30,BNC,0.0079,0
2007-05-31,BNC,0.0433,0
2007-06-30,BNC,0.0281,0
2007-07-31,BNC,0.0415,0
2007-08-31,BNC,0.0103,0
2007-09-30,BNC,0.0412,3
2007-10-31,BNC,0.055,14
2007-11-30,BNC,0.0679,0
2007-12-31,BNC,0.0104,0
2008-01-31,BNC,0.0,0
2008-02-29,BNC,0.0,0
2008-03-31,BNC,0.0,0
2008-04-30,BNC,0.0094,0
2008-05-31,BNC,0.0055,0
2008-06-30,BNC,0.0052,3
2008-07-31,BNC,0.0044,8
2008-08-31,BNC,0.0058,6
2008-09-30,BNC,0.0035,5
2008-10-31,BNC,0.0029,4
2008-11-30,BNC,0.0024,0
2008-12-31,BNC,0.0095,6
2009-01-31,BNC,0.0057,2
2009-02-28,BNC,0.0039,0
2009-03-31,BNC,0.0047,0
2009-04-30,BNC,0.0077,0
2009-05-31,BNC,0.0081,0
2009-06-30,BNC,0.0122,0
2009-07-31,BNC,0.0124,0
2009-08-31,BNC,0.0096,0
2009-09-30,BNC,0.0159,0
2009-10-31,BNC,0.0052,0
2009-11-30,BNC,0.005,0
2009-12-31,BNC,0.0125,0
2010-01-31,BNC,0.0,0
2010-02-28,BNC,0.0228,6
2010-03-31,BNC,0.0062,0
2010-04-30,BNC,0.0008,0
2010-05-31,BNC,0.0068,0
2010-06-30,BNC,0.0079,0
2010-07-31,BNC,0.0055,0
2010-08-31,BNC,0.0112,0
2010-09-30,BNC,0.0151,0
2010-10-31,BNC,0.007,0
2010-11-30,BNC,0.0061,0
2010-12-31,BNC,0.0072,0
2011-01-31,BNC,0.0044,0
2011-02-28,BNC,0.0085,0
2011-03-31,BNC,0.005,0
2011-04-30,BNC,0.0054,0
2011-05-31,BNC,0.0118,0
2011-06-30,BNC,0.0092,0
2011-07-31,BNC,0.0062,0
2011-08-31,BNC,0.0025,0
2011-09-30,BNC,0.0063,0
2011-10-31,BNC,0.0072,5
2011-11-30,BNC,0.0056,0
2011-12-31,BNC,0.0046,0
2012-01-31,BNC,0.0144,1
2012-02-29,BNC,0.0033,0
2012-03-31,BNC,0.0099,0
2012-04-30,BNC,0.0069,0
2012-05-31,BNC,0.0028,0
2012-06-30,BNC,0.1506,22
2012-07-31,BNC,0.0086,4
2012-08-31,BNC,0.0088,0
2012-09-30,BNC,0.0394,19
2012-10-31,BNC,0.013,4
2012-11-30,BNC,0.0103,4
2012-12-31,BNC,0.0098,0
2013-01-31,BNC,0.052,1
2013-02-28,BNC,0.0083,3
2013-03-31,BNC,0.0075,0
2013-04-30,BNC,0.005,0
2013-05-31,BNC,0.0076,0
2013-06-30,BNC,0.0068,0
2013-07-31,BNC,0.0049,0
2013-08-31,BNC,0.0074,0
2013-09-30,BNC,0.0093,0
2013-10-31,BNC,0.0045,0
2013-11-30,BNC,0.0019,0
2013-12-31,BNC,0.0053,0
2014-01-31,BNC,0.0067,0
2014-02-28,BNC,0.0128,0
2014-03-31,BNC,0.0035,0
2014-04-30,BNC,0.007,0
2014-05-31,BNC,0.005,0
2014-06-30,BNC,0.0116,0
2014-07-31,BNC,0.0017,0
2014-08-31,BNC,0.0058,0
2014-09-30,BNC,0.0055,0
2014-10-31,BNC,0.006,0
2014-11-30,BNC,0.0041,0
2014-12-31,BNC,0.0077,0
2015-01-31,BNC,0.0033,0
2015-02-28,BNC,0.0072,0
2015-03-31,BNC,0.0075,0
2015-04-30,BNC,0.0114,0
2015-05-31,BNC,0.0061,0
2015-06-30,BNC,0.0062,0
2015-07-31,BNC,0.0042,0
2015-08-31,BNC,0.0074,0
2015-09-30,BNC,0.0045,0
2015-10-31,BNC,0.0133,0
2015-11-30,BNC,0.0028,0
2015-12-31,BNC,0.0109,0
2016-01-31,BNC,0.0092,0
2016-02-29,BNC,0.011,0
2016-03-31,BNC,0.0032,0
2016-04-30,BNC,0.0114,0
2016-05-31,BNC,0.0107,0
2016-06-30,BNC,0.008,0
2016-07-31,BNC,0.0088,0
2016-08-31,BNC,0.0005,0
2016-09-30,BNC,0.0093,0
2016-10-31,BNC,0.0041,0
2016-11-30,BNC,0.0036,0
2016-12-31,BNC,0.0038,0
2017-01-31,BNC,0.0031,0
2017-02-28,BNC,0.0031,0
2017-03-31,BNC,0.0042,0
2017-04-30,BNC,0.0029,0
2017-05-31,BNC,0.0021,3
2017-06-30,BNC,0.0017,0
2017-07-31,BNC,0.0012,0
2017-08-31,BNC,0.0015,0
2017-09-30,BNC,0.0071,2
2017-10-31,BNC,0.0021,0
2017-11-30,BNC,0.0016,0
2017-12-31,BNC,0.0018,0
2018-01-31,BNC,0.0043,0
2018-02-28,BNC,0.0041,1
2018-03-31,BNC,0.0026,0
2018-04-30,BNC,0.0043,0
2018-05-31,BNC,0.0043,0
2018-06-30,BNC,0.0016,0
2018-07-31,BNC,0.0042,0
2018-08-31,BNC,0.0047,0
2018-09-30,BNC,0.0018,0
2018-10-31,BNC,0.0038,0
2018-11-30,BNC,0.0048,0
2018-12-31,BNC,0.0046,0
2019-01-31,BNC,0.0038,0
2019-02-28,BNC,0.0048,0
2019-03-31,BNC,0.0046,0
2019-04-30,BNC,0.0047,0
2019-05-31,BNC,0.0047,0
2019-06-30,BNC,0.0035,0
2019-07-31,BNC,0.0041,0
2019-08-31,BNC,0.0019,0
2019-09-30,BNC,0.0029,0
2019-10-31,BNC,0.0031,0
2019-11-30,BNC,0.0013,6
2019-12-31,BNC,0.0013,0
2020-01-31,BNC,0.0038,0
2020-02-29,BNC,0.0034,0
2020-03-31,BNC,0.0013,0
2020-04-30,BNC,0.0014,0
2020-05-31,BNC,0.0006,0
2020-06-30,BNC,0.0036,0
2020-07-31,BNC,0.0043,0
2020-08-31,BNC,0.0031,2
2020-09-30,BNC,0.0326,16
2020-10-31,BNC,0.0014,10
2020-11-30,BNC,0.0013,5
2020-12-31,BNC,0.0006,10
2021-01-31,BNC,0.0048,5
2021-02-28,BNC,0.0033,0
2021-03-31,BNC,0.0024,8
2021-04-30,BNC,0.0036,3
2021-05-31,BNC,0.0042,12
2021-06-30,BNC,0.0032,0
2021-07-31,BNC,0.0023,1
2021-08-31,BNC,0.0037,4
2021-09-30,BNC,0.0007,0
2021-10-31,BNC,0.002,0
2021-11-30,BNC,0.0016,0
2021-12-31,BNC,0.0025,0
2022-01-31,BNC,0.0005,0
2022-02-28,BNC,0.0015,0
2022-03-31,BNC,0.0016,0
2022-04-30,BNC,0.0032,0
2022-05-31,BNC,0.0035,0
2022-06-30,BNC,0.0023,0
2022-07-31,BNC,0.004829749526365199,0
2022-08-31,BNC,0.004663190156355909,0
2022-09-30,BNC,0.001865660322587315,0
2022-10-31,BNC,0.0023,0
2022-11-30,BNC,0.0008,0
2022-12-31,BNC,0.0027,0
2023-01-31,BNC,0.0010825769577968852,0
2023-02-28,BNC,0.0006242121229699829,0
2023-03-31,BNC,0.002152478496518759,0
2024-01-31,BNC,0.004003779941083804,0
2024-02-29,BNC,0.0038794018548210804,0
2024-03-31,BNC,0.000935834343158686,0
2024-04-30,BNC,0.002914035553289945,0
2024-05-31,BNC,0.002616852431981076,0
2024-06-30,BNC,0.002794177748659811,0
2024-07-31,BNC,,0
2024-08-31,BNC,,0
2024-09-30,BNC,,0
2024-10-31,BNC,0.0047,0
2024-11-30,BNC,0.0044,0
2024-12-31,BNC,0.0013,0
2025-01-31,BNC,0.0017,0
2025-02-28,BNC,0.0024,0
2025-03-31,BNC,0.0044,0
2025-04-30,BNC,0.0038,0
2025-05-31,BNC,0.002,0
2025-06-30,BNC,0.0027,0
2025-07-31,BNC,0.004,0
2025-08-31,BNC,0.0,0
2025-09-30,BNC,0.0018,0
1999-10-31,BPH,0.032,0
1999-11-30,BPH,0.019,0
1999-12-31,BPH,0.0178,0
2000-01-31,BPH,0.2492,0
2000-02-29,BPH,0.0173,0
2000-03-31,BPH,0.0399,0
2000-04-30,BPH,0.0486,0
2000-05-31,BPH,0.0377,0
2000-06-30,BPH,0.0244,0
2000-07-31,BPH,0.024,0
2000-08-31,BPH,0.0091,0
2000-09-30,BPH,0.0675,0
2000-10-31,BPH,0.0211,0
2000-11-30,BPH,0.0177,0
2000-12-31,BPH,0.0421,0
2001-01-31,BPH,0.0196,0
2001-02-28,BPH,0.0527,0
2001-03-31,BPH,0.0478,0
2001-04-30,BPH,0.1511,0
2001-05-31,BPH,0.0253,0
2001-06-30,BPH,0.1078,0
2001-07-31,BPH,0.0859,0
2001-08-31,BPH,0.0283,0
2001-09-30,BPH,0.0856,0
2001-10-31,BPH,0.0523,0
2001-11-30,BPH,0.04,0
2001-12-31,BPH,0.0844,3
2002-01-31,BPH,0.0252,0
2002-02-28,BPH,0.0227,6
2002-03-31,BPH,0.0658,1
2002-04-30,BPH,0.0298,3
2002-05-31,BPH,0.0174,0
2002-06-30,BPH,0.0132,0
2002-07-31,BPH,0.0598,2
2002-08-31,BPH,0.0089,1
2002-09-30,BPH,0.0668,5
2002-10-31,BPH,0.0886,4
2002-11-30,BPH,0.0493,5
2002-12-31,BPH,0.0365,6
2003-01-31,BPH,0.0239,0
2003-02-28,BPH,0.0062,4
2003-03-31,BPH,0.0014,2
2003-04-30,BPH,0.0026,8
2003-05-31,BPH,0.0014,0
2003-06-30,BPH,0.0281,2
2003-07-31,BPH,0.0369,2
2003-08-31,BPH,0.0018,1
2003-09-30,BPH,0.0564,1
2003-10-31,BPH,0.0075,2
2003-11-30,BPH,0.0076,5
2003-12-31,BPH,0.061,0
2004-01-31,BPH,0.0125,0
2004-02-29,BPH,0.0114,0
2004-03-31,BPH,0.0238,0
2004-04-30,BPH,0.0069,0
2004-05-31,BPH,0.0089,0
2004-06-30,BPH,0.0249,0
2004-07-31,BPH,0.0,0
2004-08-31,BPH,0.0,0
2004-09-30,BPH,0.0,0
2004-10-31,BPH,0.067,5
2004-11-30,BPH,0.0317,6
2004-12-31,BPH,0.0541,0
2005-01-31,BPH,0.0149,0
2005-02-28,BPH,0.0196,0
2005-03-31,BPH,0.0323,0
2005-04-30,BPH,0.0198,0
2005-05-31,BPH,0.0365,1
2005-06-30,BPH,0.013,1
2005-07-31,BPH,0.0383,1
2005-08-31,BPH,0.0326,0
2005-09-30,BPH,0.0171,0
2005-10-31,BPH,0.0223,0
2005-11-30,BPH,0.0083,0
2005-12-31,BPH,0.0081,2
2006-01-31,BPH,0.0485,1
2006-02-28,BPH,0.0624,0
2006-03-31,BPH,0.0331,0
2006-04-30,BPH,0.0017,0
2006-05-31,BPH,0.0514,1
2006-06-30,BPH,0.0414,0
2006-07-31,BPH,0.0277,0
2006-08-31,BPH,0.0753,0
2006-09-30,BPH,0.0275,0
2006-10-31,BPH,0.0156,2
2006-11-30,BPH,0.0172,0
2006-12-31,BPH,0.0119,0
2007-01-31,BPH,0.0385,0
2007-02-28,BPH,0.015,0
2007-03-31,BPH,0.0213,0
2007-04-30,BPH,0.0558,0
2007-05-31,BPH,0.0363,0
2007-06-30,BPH,0.0437,0
2007-07-31,BPH,0.0122,0
2007-08-31,BPH,0.0484,0
2007-09-30,BPH,0.0774,2
2007-10-31,BPH,0.0166,0
2007-11-30,BPH,0.0946,2
2007-12-31,BPH,0.0711,5
2008-01-31,BPH,0.0,0
2008-02-29,BPH,0.0,0
2008-03-31,BPH,0.0,0
2008-04-30,BPH,0.0091,1
2008-05-31,BPH,0.0062,1
2008-06-30,BPH,0.0072,3
2008-07-31,BPH,0.0158,18
2008-08-31,BPH,0.011,9
2008-09-30,BPH,0.0087,7
2008-10-31,BPH,0.0015,11
2008-11-30,BPH,0.0209,3
2008-12-31,BPH,0.0255,7
2009-01-31,BPH,0.0121,15
2009-02-28,BPH,0.0126,13
2009-03-31,BPH,0.0087,11
2009-04-30,BPH,0.0367,13
2009-05-31,BPH,0.2902,31
2009-06-30,BPH,0.0326,16
2009-07-31,BPH,0.0206,17
2009-08-31,BPH,0.0099,20
2009-09-30,BPH,0.0148,17
2009-10-31,BPH,0.0315,22
2009-11-30,BPH,0.0306,15
2009-12-31,BPH,0.0157,14
2010-01-31,BPH,0.0,0
2010-02-28,BPH,0.084,20
2010-03-31,BPH,0.0283,15
2010-04-30,BPH,0.0144,16
2010-05-31,BPH,0.0202,1
2010-06-30,BPH,0.1194,30
2010-07-31,BPH,0.0803,27
2010-08-31,BPH,0.0812,30
2010-09-30,BPH,0.0593,27
2010-10-31,BPH,0.0182,27
2010-11-30,BPH,0.2165,27
2010-12-31,BPH,0.1411,31
2011-01-31,BPH,0.0286,31
2011-02-28,BPH,0.5259,28
2011-03-31,BPH,0.1266,28
2011-04-30,BPH,0.6731,31
2011-05-31,BPH,0.3366,31
2011-06-30,BPH,0.245,30
2011-07-31,BPH,0.1421,31
2011-08-31,BPH,0.2315,31
2011-09-30,BPH,0.054,29
2011-10-31,BPH,6.0681,31
2011-11-30,BPH,1.2217,30
2011-12-31,BPH,0.2945,31
2012-01-31,BPH,1.0367,28
2012-02-29,BPH,0.7815,27
2012-03-31,BPH,0.9162,31
