date,bank,fx_position,days_exceeded
2014-02-28,CAPITALBK,0.0204,4
2014-03-31,CAPITALBK,0.0066,3
2014-04-30,CAPITALBK,0.0068,3
2014-05-31,CAPITALBK,0.0051,1
2014-06-30,CAPITALBK,0.0069,0
2014-07-31,CAPITALBK,0.0238,1
2014-08-31,CAPITALBK,0.0169,1
2014-09-30,CAPITALBK,0.0075,2
2014-10-31,CAPITALBK,0.0031,0
2014-11-30,CAPITALBK,0.0033,0
2014-12-31,CAPITALBK,0.0096,0
2015-01-31,CAPITALBK,0.0158,3
2015-02-28,CAPITALBK,0.0048,0
2015-03-31,CAPITALBK,0.0086,0
2015-04-30,CAPITALBK,0.0019,5
2015-05-31,CAPITALBK,0.0285,3
2015-06-30,CAPITALBK,0.0058,0
2015-07-31,CAPITALBK,0.0054,1
2015-08-31,CAPITALBK,0.0026,3
2015-09-30,CAPITALBK,0.0095,3
2015-10-31,CAPITALBK,0.0059,0
2015-11-30,CAPITALBK,0.0066,3
2015-12-31,CAPITALBK,0.0028,13
2016-01-31,CAPITALBK,0.0035,4
2016-02-29,CAPITALBK,0.0152,7
2016-03-31,CAPITALBK,0.0101,7
2016-04-30,CAPITALBK,0.0047,1
2016-05-31,CAPITALBK,0.0027,4
2016-06-30,CAPITALBK,0.0104,0
2016-07-31,CAPITALBK,0.0137,3
2016-08-31,CAPITALBK,0.005,3
2016-09-30,CAPITALBK,0.0218,16
2016-10-31,CAPITALBK,0.0059,25
2016-11-30,CAPITALBK,0.008,12
2016-12-31,CAPITALBK,0.0099,17
2017-01-31,CAPITALBK,0.0073,18
2017-02-28,CAPITALBK,0.0095,12
2017-03-31,CAPITALBK,0.0152,20
2017-04-30,CAPITALBK,0.0063,20
2017-05-31,CAPITALBK,0.0063,17
2017-06-30,CAPITALBK,0.01,16
2017-07-31,CAPITALBK,0.0046,11
2017-08-31,CAPITALBK,0.003,6
2017-09-30,CAPITALBK,0.0043,8
2017-10-31,CAPITALBK,0.0032,5
2017-11-30,CAPITALBK,0.0002,8
2017-12-31,CAPITALBK,0.0082,10
2018-01-31,CAPITALBK,0.0066,10
2018-02-28,CAPITALBK,0.0026,6
2018-03-31,CAPITALBK,0.0095,5
2018-04-30,CAPITALBK,0.0024,8
2018-05-31,CAPITALBK,0.0065,9
2018-06-30,CAPITALBK,0.0076,15
2018-07-31,CAPITALBK,0.0098,12
2018-08-31,CAPITALBK,0.0049,10
2018-09-30,CAPITALBK,0.0032,12
2018-10-31,CAPITALBK,0.0018,2
2018-11-30,CAPITALBK,0.0018,16
2018-12-31,CAPITALBK,0.0023,4
2019-01-31,CAPITALBK,0.0018,2
2019-02-28,CAPITALBK,0.0018,16
2019-03-31,CAPITALBK,0.0023,4
2019-04-30,CAPITALBK,0.003,4
2019-05-31,CAPITALBK,0.0027,5
2019-06-30,CAPITALBK,0.0041,8
2019-07-31,CAPITALBK,0.0024,5
2019-08-31,CAPITALBK,0.0006,9
2019-09-30,CAPITALBK,0.0286,10
2019-10-31,CAPITALBK,0.0093,29
2019-11-30,CAPITALBK,0.011,14
2019-12-31,CAPITALBK,0.0006,6
2020-01-31,CAPITALBK,0.0023,2
2020-02-29,CAPITALBK,0.0036,0
2020-03-31,CAPITALBK,0.0009,6
2020-04-30,CAPITALBK,0.0021,8
2020-05-31,CAPITALBK,0.0032,8
2020-06-30,CAPITALBK,0.0061,6
2020-07-31,CAPITALBK,0.006,7
2020-08-31,CAPITALBK,0.0467,21
2020-09-30,CAPITALBK,0.0176,27
2020-10-31,CAPITALBK,0.0015,14
2020-11-30,CAPITALBK,0.0035,5
2020-12-31,CAPITALBK,0.0009,5
2021-01-31,CAPITALBK,0.0006,3
2021-02-28,CAPITALBK,0.003,1
2021-03-31,CAPITALBK,0.0016,1
2021-04-30,CAPITALBK,0.0017,1
2021-05-31,CAPITALBK,0.0041,0
2021-06-30,CAPITALBK,0.00241,1
2021-07-31,CAPITALBK,0.0005,4
2021-08-31,CAPITALBK,0.0021,1
2021-09-30,CAPITALBK,0.0003,0
2021-10-31,CAPITALBK,0.0012,0
2021-11-30,CAPITALBK,0.0027,2
2021-12-31,CAPITALBK,0.0004,1
2022-01-31,CAPITALBK,0.0024,0
2022-02-28,CAPITALBK,0.0017,2
2022-03-31,CAPITALBK,0.0002,0
2022-04-30,CAPITALBK,0.0009,0
2022-05-31,CAPITALBK,0.0015,0
2022-06-30,CAPITALBK,0.0012,0
2022-07-31,CAPITALBK,0.0019059168076808223,0
2022-08-31,CAPITALBK,0.0021644191182619366,2
2022-09-30,CAPITALBK,0.0009702398210242237,0
2022-10-31,CAPITALBK,0.0017,5
2022-11-30,CAPITALBK,0.005,6
2022-12-31,CAPITALBK,0.0172,31
2023-01-31,CAPITALBK,0.030542466683730524,31
2023-02-28,CAPITALBK,0.00024327102751705616,14
2023-03-31,CAPITALBK,0.01792053269627394,31
2024-01-31,CAPITALBK,0.0020610832804858945,0
2024-02-29,CAPITALBK,,0
2024-03-31,CAPITALBK,,31
2024-04-30,CAPITALBK,0.0068,0
2024-05-31,CAPITALBK,0.0058,0
2024-06-30,CAPITALBK,0.0014,0
2024-07-31,CAPITALBK,,0
2024-08-31,CAPITALBK,,0
2024-09-30,CAPITALBK,,0
2024-10-31,CAPITALBK,,0
2024-11-30,CAPITALBK,0.0035,0
2024-12-31,CAPITALBK,0.0046,0
2025-01-31,CAPITALBK,0.0006,0
2025-02-28,CAPITALBK,0.0017,0
2025-03-31,CAPITALBK,0.0049,0
2025-04-30,CAPITALBK,0.001,0
2025-05-31,CAPITALBK,0.0006,0
2025-06-30,CAPITALBK,0.0023,0
2025-07-31,CAPITALBK,0.0016,0
2025-08-31,CAPITALBK,0.0008,0
2025-09-30,CAPITALBK,0.0,0
1999-10-31,CBNA,0.015,0
1999-11-30,CBNA,0.1773,0
1999-12-31,CBNA,0.1901,0
2000-01-31,CBNA,0.0839,0
2000-02-29,CBNA,0.0703,0
2000-03-31,CBNA,0.2515,0
2000-04-30,CBNA,0.0861,0
2000-05-31,CBNA,0.0416,0
2000-06-30,CBNA,0.0778,0
2000-07-31,CBNA,0.1187,0
2000-08-31,CBNA,0.0128,0
2000-09-30,CBNA,0.1711,0
2000-10-31,CBNA,0.031,0
2000-11-30,CBNA,0.0767,0
2000-12-31,CBNA,0.0106,0
2001-01-31,CBNA,0.4073,3
2001-02-28,CBNA,0.2481,5
2001-03-31,CBNA,0.3332,0
2001-04-30,CBNA,0.1271,0
2001-05-31,CBNA,0.0587,0
2001-06-30,CBNA,0.0444,0
2001-07-31,CBNA,0.0276,0
2001-08-31,CBNA,0.0388,0
2001-09-30,CBNA,0.0109,0
2001-10-31,CBNA,0.1605,0
2001-11-30,CBNA,0.0714,0
2001-12-31,CBNA,0.0038,0
2002-01-31,CBNA,0.0345,1
2002-02-28,CBNA,0.0347,0
2002-03-31,CBNA,0.0489,0
2002-04-30,CBNA,0.005,0
2002-05-31,CBNA,0.0295,0
2002-06-30,CBNA,0.0789,0
2002-07-31,CBNA,0.0161,4
2002-08-31,CBNA,0.0915,4
2002-09-30,CBNA,0.0123,3
2002-10-31,CBNA,0.026,1
2002-11-30,CBNA,0.0831,4
2002-12-31,CBNA,0.0554,14
2003-01-31,CBNA,0.0528,6
2003-02-28,CBNA,0.0584,10
2003-03-31,CBNA,0.1291,19
2003-04-30,CBNA,0.0429,16
2003-05-31,CBNA,0.0372,1
2003-06-30,CBNA,0.0034,0
2003-07-31,CBNA,0.042,1
2003-08-31,CBNA,0.1032,3
2003-09-30,CBNA,0.0732,3
2003-10-31,CBNA,0.0055,4
2003-11-30,CBNA,0.0302,3
2003-12-31,CBNA,0.0708,5
2004-01-31,CBNA,0.0159,16
2004-02-29,CBNA,0.1508,12
2004-03-31,CBNA,0.0545,15
2004-04-30,CBNA,0.0274,4
2004-05-31,CBNA,0.0566,0
2004-06-30,CBNA,0.0723,1
2004-07-31,CBNA,0.0,0
2004-08-31,CBNA,0.0,0
2004-09-30,CBNA,0.0,0
2004-10-31,CBNA,0.0062,1
2004-11-30,CBNA,0.0077,0
2004-12-31,CBNA,0.0902,1
2005-01-31,CBNA,0.0118,4
2005-02-28,CBNA,0.0501,0
2005-03-31,CBNA,0.0709,0
2005-04-30,CBNA,0.017,3
2005-05-31,CBNA,0.0444,0
2005-06-30,CBNA,0.008,3
2005-07-31,CBNA,0.05,0
2005-08-31,CBNA,0.0644,0
2005-09-30,CBNA,0.0054,0
2005-10-31,CBNA,0.0032,1
2005-11-30,CBNA,0.0063,0
2005-12-31,CBNA,0.0534,0
2006-01-31,CBNA,0.0351,0
2006-02-28,CBNA,0.0365,0
2006-03-31,CBNA,0.0423,1
2006-04-30,CBNA,0.0058,0
2006-05-31,CBNA,0.0271,0
2006-06-30,CBNA,0.0237,0
2006-07-31,CBNA,0.0067,3
2006-08-31,CBNA,0.0054,0
2006-09-30,CBNA,0.0244,1
2006-10-31,CBNA,0.0154,0
2006-11-30,CBNA,0.0017,0
2006-12-31,CBNA,0.0249,0
2007-01-31,CBNA,0.0236,1
2007-02-28,CBNA,0.0416,0
2007-03-31,CBNA,0.0208,0
2007-04-30,CBNA,0.0107,0
2007-05-31,CBNA,0.0219,0
2007-06-30,CBNA,0.0269,0
2007-07-31,CBNA,0.0114,1
2007-08-31,CBNA,0.0186,0
2007-09-30,CBNA,0.0522,0
2007-10-31,CBNA,0.0156,0
2007-11-30,CBNA,0.0167,0
2007-12-31,CBNA,0.0454,0
2008-01-31,CBNA,0.0,0
2008-02-29,CBNA,0.0,0
2008-03-31,CBNA,0.0,0
2008-04-30,CBNA,0.0139,2
2008-05-31,CBNA,0.0025,1
2008-06-30,CBNA,0.0058,2
2008-07-31,CBNA,0.0211,4
2008-08-31,CBNA,0.0162,3
2008-09-30,CBNA,0.142,5
2008-10-31,CBNA,0.0199,3
2008-11-30,CBNA,0.0011,6
2008-12-31,CBNA,0.0089,4
2009-01-31,CBNA,0.0068,3
2009-02-28,CBNA,0.006,3
2009-03-31,CBNA,0.006,5
2009-04-30,CBNA,0.0066,0
2009-05-31,CBNA,0.0071,1
2009-06-30,CBNA,0.0056,1
2009-07-31,CBNA,0.0045,1
2009-08-31,CBNA,0.039,2
2009-09-30,CBNA,0.002,0
2009-10-31,CBNA,0.0354,1
2009-11-30,CBNA,0.0303,4
2009-12-31,CBNA,0.0071,2
2010-01-31,CBNA,0.0,0
2010-02-28,CBNA,0.0152,25
2010-03-31,CBNA,0.0276,5
2010-04-30,CBNA,0.0014,5
2010-05-31,CBNA,0.0143,3
2010-06-30,CBNA,0.0203,9
2010-07-31,CBNA,0.0047,12
2010-08-31,CBNA,0.0202,13
2010-09-30,CBNA,0.0319,11
2010-10-31,CBNA,0.0032,10
2010-11-30,CBNA,0.0252,5
2010-12-31,CBNA,0.0186,10
2011-01-31,CBNA,0.0029,5
2011-02-28,CBNA,0.0379,15
2011-03-31,CBNA,0.0561,11
2011-04-30,CBNA,0.0527,17
2011-05-31,CBNA,0.0061,5
2011-06-30,CBNA,0.0327,9
2011-07-31,CBNA,0.0059,20
2011-08-31,CBNA,0.0154,15
2011-09-30,CBNA,0.005,7
2011-10-31,CBNA,0.02,12
2011-11-30,CBNA,0.0071,12
2011-12-31,CBNA,0.0408,12
2012-01-31,CBNA,0.0047,8
2012-02-29,CBNA,0.0065,3
2012-03-31,CBNA,0.0147,4
2012-04-30,CBNA,0.0097,16
2012-05-31,CBNA,0.0126,5
2012-06-30,CBNA,0.022,13
2012-07-31,CBNA,0.0329,10
2012-08-31,CBNA,0.0167,8
2012-09-30,CBNA,0.0033,8
2012-10-31,CBNA,0.0012,10
2012-11-30,CBNA,0.0142,9
2012-12-31,CBNA,0.0195,2
2013-01-31,CBNA,0.0104,8
2013-02-28,CBNA,0.0222,4
2013-03-31,CBNA,0.0162,10
2013-04-30,CBNA,0.0089,7
2013-05-31,CBNA,0.0086,6
2013-06-30,CBNA,0.0159,1
2013-07-31,CBNA,0.0147,0
2013-08-31,CBNA,0.0227,10
2013-09-30,CBNA,0.0177,5
2013-10-31,CBNA,0.0017,7
2013-11-30,CBNA,0.0019,9
2013-12-31,CBNA,0.0055,7
2014-01-31,CBNA,0.0525,6
2014-02-28,CBNA,0.0106,6
2014-03-31,CBNA,0.0048,3
2014-04-30,CBNA,0.0213,1
2014-05-31,CBNA,0.0032,1
2014-06-30,CBNA,0.0023,0
2014-07-31,CBNA,0.0069,0
2014-08-31,CBNA,0.0095,0
2014-09-30,CBNA,0.0098,1
2014-10-31,CBNA,0.0144,1
2014-11-30,CBNA,0.0088,0
2014-12-31,CBNA,0.0108,0
2015-01-31,CBNA,0.0041,0
2015-02-28,CBNA,0.0059,0
2015-03-31,CBNA,0.013,0
2015-04-30,CBNA,0.0011,0
2015-05-31,CBNA,0.0118,0
2015-06-30,CBNA,0.011,0
2015-07-31,CBNA,0.0138,7
2015-08-31,CBNA,0.0166,3
2015-09-30,CBNA,0.0151,0
2015-10-31,CBNA,0.0135,0
2015-11-30,CBNA,0.0136,0
2015-12-31,CBNA,0.0177,1
2016-01-31,CBNA,0.0169,0
2016-02-29,CBNA,0.0174,0
2016-03-31,CBNA,0.0142,1
2016-04-30,CBNA,0.0163,0
2016-05-31,CBNA,0.0049,1
2016-06-30,CBNA,0.0185,2
2016-07-31,CBNA,0.0066,20
2016-08-31,CBNA,0.0074,6
2016-09-30,CBNA,0.0099,4
2016-10-31,CBNA,0.0037,8
2016-11-30,CBNA,0.0114,4
2016-12-31,CBNA,0.0048,11
2017-01-31,CBNA,0.0101,10
2017-02-28,CBNA,0.01,20
2017-03-31,CBNA,0.0104,18
2017-04-30,CBNA,0.0032,17
2017-05-31,CBNA,0.0067,1
2017-06-30,CBNA,0.0055,11
2017-07-31,CBNA,0.0135,3
2017-08-31,CBNA,0.0104,3
2017-09-30,CBNA,0.0231,6
2017-10-31,CBNA,0.0007,5
2017-11-30,CBNA,0.0028,0
2017-12-31,CBNA,0.0032,0
2018-01-31,CBNA,0.0049,3
2018-02-28,CBNA,0.0024,4
2018-03-31,CBNA,0.0046,1
2018-04-30,CBNA,0.0062,1
2018-05-31,CBNA,0.0033,5
2018-06-30,CBNA,0.0026,3
2018-07-31,CBNA,0.0022,1
2018-08-31,CBNA,0.0025,0
2018-09-30,CBNA,0.0028,2
2018-10-31,CBNA,0.0012,0
2018-11-30,CBNA,0.0003,0
2018-12-31,CBNA,0.0022,0
2019-01-31,CBNA,0.0012,0
2019-02-28,CBNA,0.0003,0
2019-03-31,CBNA,0.0022,0
2019-04-30,CBNA,0.0002,0
2019-05-31,CBNA,0.0002,0
2019-06-30,CBNA,0.0019,4
2019-07-31,CBNA,0.0028,4
2019-08-31,CBNA,0.0045,0
2019-09-30,CBNA,0.0023,0
2019-10-31,CBNA,0.0091,14
2019-11-30,CBNA,0.0068,7
2019-12-31,CBNA,0.0032,0
2020-01-31,CBNA,0.0006,3
2020-02-29,CBNA,0.002,1
2020-03-31,CBNA,0.0022,0
2020-04-30,CBNA,0.0038,0
2020-05-31,CBNA,0.0019,0
2020-06-30,CBNA,0.0008,0
2020-07-31,CBNA,0.0015,0
2020-08-31,CBNA,0.0006,0
2020-09-30,CBNA,0.0005,0
2020-10-31,CBNA,0.0002,0
2020-11-30,CBNA,0.0001,0
2020-12-31,CBNA,0.0023,0
2021-01-31,CBNA,0.0006,1
2021-02-28,CBNA,0.0002,0
2021-03-31,CBNA,0.0002,0
2021-04-30,CBNA,4.809550898139804e-05,0
2021-05-31,CBNA,0.0033,0
2021-06-30,CBNA,0.0001,0
2021-07-31,CBNA,0.0008,1
2021-08-31,CBNA,0.0004,0
2021-09-30,CBNA,0.0006,0
2021-10-31,CBNA,0.0001,0
2021-11-30,CBNA,0.0011,0
2021-12-31,CBNA,0.0003,0
2022-01-31,CBNA,0.0,0
2022-02-28,CBNA,0.0002,0
2022-03-31,CBNA,0.0001,0
2022-04-30,CBNA,0.0002,1
2022-05-31,CBNA,0.0,1
2022-06-30,CBNA,0.0001,0
2022-07-31,CBNA,1.3669491020671979e-05,0
2022-08-31,CBNA,6.691568402847967e-05,0
2022-09-30,CBNA,0.001230597466478,0
2022-10-31,CBNA,0.0001,0
2022-11-30,CBNA,0.0003,5
2022-12-31,CBNA,0.0001,0
2023-01-31,CBNA,0.00010808832096859839,0
2023-02-28,CBNA,0.0005765982186822394,2
2023-03-31,CBNA,0.0006105656461380304,0
2024-01-31,CBNA,,0
2024-02-29,CBNA,,0
2024-03-31,CBNA,0.0,0
2024-04-30,CBNA,,0
2024-05-31,CBNA,0.0001,0
2024-06-30,CBNA,0.0015,0
2024-07-31,CBNA,0.0014,0
2024-08-31,CBNA,0.0005,0
2024-09-30,CBNA,0.0003,0
2024-10-31,CBNA,0.0,0
2024-11-30,CBNA,0.0,0
2024-12-31,CBNA,0.0,0
2025-01-31,CBNA,0.0,0
2025-02-28,CBNA,0.0,0
2025-03-31,CBNA,0.0,0
2025-04-30,CBNA,,0
2025-05-31,CBNA,,0
2025-06-30,CBNA,,0
2025-07-31,CBNA,,0
2025-08-31,CBNA,,0
2025-09-30,CBNA,,0
1999-10-31,PROMOBK,0.4714,5
1999-11-30,PROMOBK,0.1962,4
1999-12-31,PROMOBK,0.0,0
2000-01-31,PROMOBK,0.1252,0
2000-02-29,PROMOBK,0.5066,2
2000-03-31,PROMOBK,0.3064,12
2000-04-30,PROMOBK,0.3061,7
2000-05-31,PROMOBK,0.1924,7
2000-06-30,PROMOBK,0.2857,0
2000-07-31,PROMOBK,0.3546,0
2000-08-31,PROMOBK,0.2768,0
2000-09-30,PROMOBK,0.1593,0
2000-10-31,PROMOBK,0.1958,0
2000-11-30,PROMOBK,0.1202,0
2000-12-31,PROMOBK,0.1253,0
2001-01-31,PROMOBK,0.1415,0
2001-02-28,PROMOBK,0.138,0
2001-03-31,PROMOBK,0.2505,0
2001-04-30,PROMOBK,0.2116,0
2001-05-31,PROMOBK,0.1982,0
2001-06-30,PROMOBK,0.2759,0
2001-07-31,PROMOBK,0.2735,1
2001-08-31,PROMOBK,0.3673,5
2001-09-30,PROMOBK,0.4174,6
2001-10-31,PROMOBK,0.3769,15
2001-11-30,PROMOBK,0.3892,4
2001-12-31,PROMOBK,0.068,16
2002-01-31,PROMOBK,0.0477,9
2002-02-28,PROMOBK,0.6434,14
2002-03-31,PROMOBK,0.0352,9
2002-04-30,PROMOBK,0.0936,5
2002-05-31,PROMOBK,0.1172,15
2002-06-30,PROMOBK,0.0368,6
2002-07-31,PROMOBK,0.028,0
2002-08-31,PROMOBK,0.0758,14
2002-09-30,PROMOBK,0.0569,2
2002-10-31,PROMOBK,0.0636,4
2002-11-30,PROMOBK,0.1151,4
2002-12-31,PROMOBK,0.115,11
2003-01-31,PROMOBK,0.1018,6
2003-02-28,PROMOBK,0.053,1
2003-03-31,PROMOBK,0.0916,4
2003-04-30,PROMOBK,0.0752,4
2003-05-31,PROMOBK,0.0551,1
2003-06-30,PROMOBK,0.079,1
2003-07-31,PROMOBK,0.1482,7
2003-08-31,PROMOBK,0.0692,10
2003-09-30,PROMOBK,0.0533,0
2003-10-31,PROMOBK,0.0751,13
2003-11-30,PROMOBK,0.0809,7
2003-12-31,PROMOBK,0.0652,28
2004-01-31,PROMOBK,0.0822,3
2004-02-29,PROMOBK,0.0672,1
2004-03-31,PROMOBK,0.0289,3
2004-04-30,PROMOBK,0.0812,5
2004-05-31,PROMOBK,0.0559,2
2004-06-30,PROMOBK,0.0526,1
2004-07-31,PROMOBK,0.0,0
2004-08-31,PROMOBK,0.0,0
2004-09-30,PROMOBK,0.0,0
2004-10-31,PROMOBK,0.0784,9
2004-11-30,PROMOBK,0.0718,0
2004-12-31,PROMOBK,0.088,4
2005-01-31,PROMOBK,0.0638,4
2005-02-28,PROMOBK,0.0653,3
2005-03-31,PROMOBK,0.0339,1
2005-04-30,PROMOBK,0.0611,0
2005-05-31,PROMOBK,0.0723,0
2005-06-30,PROMOBK,0.0894,1
2005-07-31,PROMOBK,0.0489,4
2005-08-31,PROMOBK,0.0748,5
2005-09-30,PROMOBK,0.0327,0
2005-10-31,PROMOBK,0.0626,0
2005-11-30,PROMOBK,0.0296,0
2005-12-31,PROMOBK,0.0694,0
2006-01-31,PROMOBK,0.0651,0
2006-02-28,PROMOBK,0.0437,9
2006-03-31,PROMOBK,0.0298,12
2006-04-30,PROMOBK,0.0838,7
2006-05-31,PROMOBK,0.0322,9
2006-06-30,PROMOBK,0.0362,5
2006-07-31,PROMOBK,0.1272,1
2006-08-31,PROMOBK,0.0139,4
2006-09-30,PROMOBK,0.0871,9
1999-10-31,SCOTIA,0.2531,0
1999-11-30,SCOTIA,0.061,0
1999-12-31,SCOTIA,0.0795,0
2000-01-31,SCOTIA,0.1183,0
2000-02-29,SCOTIA,0.0763,0
2000-03-31,SCOTIA,0.0783,0
2000-04-30,SCOTIA,0.0496,0
2000-05-31,SCOTIA,0.0919,0
2000-06-30,SCOTIA,0.0725,0
2000-07-31,SCOTIA,0.0535,0
2000-08-31,SCOTIA,0.0383,0
2000-09-30,SCOTIA,0.0708,0
2000-10-31,SCOTIA,0.1373,0
2000-11-30,SCOTIA,0.0345,0
2000-12-31,SCOTIA,0.0336,0
2001-01-31,SCOTIA,0.0307,0
2001-02-28,SCOTIA,0.0374,0
2001-03-31,SCOTIA,0.0642,0
2001-04-30,SCOTIA,0.0665,0
2001-05-31,SCOTIA,0.0115,0
2001-06-30,SCOTIA,0.0272,0
2001-07-31,SCOTIA,0.0416,0
2001-08-31,SCOTIA,0.0316,0
2001-09-30,SCOTIA,0.0264,0
2001-10-31,SCOTIA,0.049,0
2001-11-30,SCOTIA,0.0456,0
2001-12-31,SCOTIA,0.8306,28
2002-01-31,SCOTIA,0.0581,14
2002-02-28,SCOTIA,0.0327,1
2002-03-31,SCOTIA,0.0357,0
2002-04-30,SCOTIA,0.0082,0
2002-05-31,SCOTIA,0.0692,0
2002-06-30,SCOTIA,0.0206,0
2002-07-31,SCOTIA,0.0386,0
2002-08-31,SCOTIA,0.0153,6
2002-09-30,SCOTIA,0.0474,2
2002-10-31,SCOTIA,0.0795,4
2002-11-30,SCOTIA,0.0779,0
2002-12-31,SCOTIA,0.074,7
2003-01-31,SCOTIA,0.1005,12
2003-02-28,SCOTIA,0.0341,2
2003-03-31,SCOTIA,0.08,1
2003-04-30,SCOTIA,0.0627,0
2003-05-31,SCOTIA,0.0331,2
2003-06-30,SCOTIA,0.1083,8
2003-07-31,SCOTIA,0.035,2
2003-08-31,SCOTIA,0.0305,0
2003-09-30,SCOTIA,0.0515,1
2003-10-31,SCOTIA,0.031,7
2003-11-30,SCOTIA,0.0349,1
2003-12-31,SCOTIA,0.0341,1
2004-01-31,SCOTIA,0.0477,0
2004-02-29,SCOTIA,0.0169,1
2004-03-31,SCOTIA,0.0358,10
2004-04-30,SCOTIA,0.0661,0
2004-05-31,SCOTIA,0.0159,0
2004-06-30,SCOTIA,0.0218,0
2004-07-31,SCOTIA,0.0,0
2004-08-31,SCOTIA,0.0,0
2004-09-30,SCOTIA,0.0,0
2004-10-31,SCOTIA,0.1082,8
2004-11-30,SCOTIA,0.0785,3
2004-12-31,SCOTIA,0.0553,2
2005-01-31,SCOTIA,0.0781,4
2005-02-28,SCOTIA,0.0189,0
2005-03-31,SCOTIA,0.0129,0
2005-04-30,SCOTIA,0.0757,1
2005-05-31,SCOTIA,0.0209,0
2005-06-30,SCOTIA,0.0485,0
2005-07-31,SCOTIA,0.092,6
2005-08-31,SCOTIA,0.0443,0
2005-09-30,SCOTIA,0.0642,0
2005-10-31,SCOTIA,0.1252,5
2005-11-30,SCOTIA,0.0615,0
2005-12-31,SCOTIA,0.0887,9
